Dataset including locations of surface slope breaks displaced upstream from flexural grounding line
Column 1: x-position (meters) on South Polar stereographic projection
Column 2: y-position (meters) on South Polar stereographic projection
Column 3: Displacement (meters) of surface slope break (Ib) from flexural grounding line (F)

x(m),y(m),displacement(m)
-1004800.76933328,454397.43203471,2758.98070385559
-1437655.97241072,709276.685309328,1209.93707340446
-1142944.07214504,414113.234204919,1184.85284229903
-1433412.60246355,716090.762584081,522.448621962198
-859049.527931936,477937.947440164,268.093174509497
-751876.771013218,688497.677283219,209.675966697626
-1246037.55134269,348175.863985062,328.828939958664
-664295.059040228,950450.872457697,3960.39146485355
-1206612.36672128,146823.255889242,91.8725049822745
-753678.297058257,685373.561633287,447.664358953593
-928777.273259631,769402.833414999,967.986043689456
-1432458.1766849,719187.128864328,3102.28180708576
-971752.665837203,540338.205114702,137.41183130129
-605401.525652317,660520.813883703,969.535913866059
-931572.38819485,539984.67489262,16.0467535947889
-753717.061296503,685346.649949739,426.954447940096
-753606.240575446,685352.407357845,387.504048299459
-660983.319834058,951246.096903269,1524.10704322518
-869397.163847903,886125.594795057,4884.88790200819
-836588.458524777,608662.155028706,2936.37731959359
-801595.225047747,587781.188845627,4952.91285232457
-736358.586760657,744234.884521434,5762.94130060287
-764625.000005992,675502.749475991,665.407241947433
-809793.791479706,423669.936552917,1131.32844575434
-1154625.11985349,434469.467619698,1494.82318813416
-772581.748010339,626807.336238765,89.8003787074583
-679790.577983897,485082.260934777,147.77070579958
-1143284.02395569,419789.125669772,1763.04592029753
-663932.066189083,949842.058301535,1173.1959616656
-1395251.34932692,558823.314277708,142.998646787691
-1143499.59500708,420966.046548302,1112.86175396753
-748457.439613255,382149.99405151,492.469386432037
-573531.663522287,846132.722773071,3889.4533435555
-1130450.44721906,191269.86241845,2653.21258517532
-594454.894703173,1024264.15591012,678.858820394244
-805717.705778235,382677.410330759,4156.38663345513
-573658.322563434,846119.774031614,1500.06626599346
-820176.089949662,417909.229281962,3594.52360967823
-1060861.62606976,429240.385511207,1076.87384728713
-772774.610039515,626981.804619905,5339.49917519027
-1077305.01135155,443560.421024661,324.55342447782
-948214.30305808,514788.354305069,876.188599885602
-594496.058700425,1024518.50705134,744.978105464232
-817659.601385583,420727.445660146,1082.36013018686
-852918.684215373,642869.409509791,2399.38545344247
-693094.551284259,983526.834535689,1302.48158427466
-581344.951822488,844276.987357691,1307.43019431616
-755712.815331161,682419.411269452,3452.40365773031
-1395346.19759379,558932.438694547,29.6745974513405
-739286.944780698,726995.70488457,2242.63085913973
-593736.664767313,1025433.81455969,1785.93142632077
-872853.629570277,716029.917155937,618.877713536489
-870997.989998825,466721.903556197,1626.6927429237
-851776.094259178,873872.538176615,627.52989495177
-1274608.04831644,303781.868982606,9205.28945451353
-952346.391248759,552471.298800701,1271.99238260075
-1367270.39240334,324742.819118512,1264.22028292395
-755290.029993234,681977.472988166,894.015163612683
-1084786.82017719,404846.51552638,3363.32502014725
-1400084.39866846,393025.817153111,1105.33235468672
-1246500.87333084,348265.538455309,836.879900229975
-683352.938546507,349691.905699494,938.820519285948
-573976.499365736,846475.760630055,2577.7433082346
-1296963.37071207,204780.467433876,5380.57496989547
-874760.837785349,723038.565166512,4082.29692678818
-807728.336462251,375438.209238287,945.028592223701
-755972.611723239,682879.623400265,5082.15298609953
-594486.367846649,1024625.10444938,799.47832420715
-1416700.94107425,354106.389340467,7380.76071681815
-580325.902286873,1012390.83586465,374.889828992799
-608324.223309562,1012129.70771698,1492.794935552
-1437298.95515494,710946.607991731,3500.86488102433
-1183287.33868939,165715.954100947,1074.19201050931
-742604.487636315,711422.035206979,6874.58097698616
-739325.615285536,726970.663837563,1608.89938496003
-1273574.83347848,303679.419509902,8314.74765136878
-1400638.2428602,578010.654758603,1475.93151242796
-649873.861027803,978376.896742498,3892.94379153216
-1154661.85436609,434601.733350443,1394.2779495451
-862473.62094005,894787.95930104,547.318313165465
-1397791.36243103,527713.68751686,6537.7656116514
-1048386.38919498,428844.762502916,2893.88155568805
-649931.036655523,978395.618047304,3888.39404029262
-1398128.70958959,527828.711769436,5281.40568185495
-994577.665358988,435743.666594643,7402.46199865751
-742785.93461249,711869.834301712,468.339386983286
-1273589.39269378,303770.593390303,4277.15470336368
-1151657.57552218,228533.755622205,3123.25326926504
-1410701.85634245,690097.548700709,1133.54537829729
-1396327.11805644,409028.338674511,2016.16021291668
-1297021.03688305,204731.814955236,5321.07752979152
-1271610.10163265,306942.670014191,6210.1127334256
-580188.454695461,1012303.8159048,587.952069320826
-649973.380597982,978378.208003363,3791.1076834438
-1389328.92351572,316598.082020673,2497.51959929538
-811016.624967367,371953.983722417,710.423258653773
-765736.998863258,648650.130187497,632.78622980144
-1074849.17651003,396271.742336381,340.628819526083
-863013.913001413,695211.059852381,203.926556153506
-577355.501620259,845032.212990437,1417.9816481794
-776151.655815315,620557.335737929,2753.99545158138
-1067568.26187526,395444.43130408,3603.67105968356
-917926.45837377,542842.315918075,45.2222854489322
-630207.707915093,723416.532672155,386.062673128628
-1009270.04783569,253420.173950306,2402.88089689642
-822047.45462268,414942.203755989,487.658197203237
-1124493.03686118,450556.430882353,699.819836530708
-799127.912192883,354218.402516936,1304.93528094244
-783944.619673223,607485.390967635,2236.36243348356
-1245796.29013339,267235.098458085,5625.76134015556
-592493.641863125,629160.656510264,1401.91777971311
-955821.134951296,519239.561118686,640.523824270002
-941621.809544997,448696.070058764,3598.8007734304
-630059.762098614,723422.244022683,632.791691431988
-799362.264612398,590124.268931838,2579.26233479969
-741359.145925688,715730.382164083,3071.99948851667
-742803.063108017,711810.66604097,1439.95291068617
-747700.082508615,784121.017963833,2713.13896130215
-747822.38020166,696183.182609029,1065.01691158731
-945790.19664643,442751.015872069,1327.36390785912
-801470.397641007,587506.326703481,0
-1402302.72252044,390398.584371825,58.7642941419364
-1439340.07553431,702814.758693444,1670.85322318726
-750336.028572745,693822.198438637,4744.26255606867
-863027.788250465,695300.56312445,31.177060229965
-1060885.30183774,429310.220770328,904.476144795148
-1028441.66591587,463900.722419741,16.4423055678926
-944267.644882044,445803.194338909,2653.97602975808
-1389186.92509461,316683.681571502,417.750212557295
-972633.379064247,537246.948267898,722.282243221393
-630054.122662911,723363.554669962,222.788732671779
-751523.888945273,804287.599550551,379.013323210447
-943896.194026,445767.056366815,2320.49964744205
-1400696.41045622,577991.367124888,1311.43266401141
-971471.031088766,536844.355533359,421.052166719027
-945571.046158767,442748.492491415,1788.3381948719
-963263.683376329,334142.503162105,7259.69873711541
-941631.874232532,448651.129878153,3276.22914835308
-581022.806087183,1010999.31037342,131.705783300332
-1407896.14972033,314288.985908152,1955.72227742986
-1484755.40377438,313676.583893229,4449.73608867614
-1000270.9994252,248840.587062077,4258.05347741388
-738724.303699298,729363.350174102,4415.39290347701
-1413915.52732407,381293.139951403,4234.26201789472
-1379081.29313146,317221.509064022,173.724858445498
-942022.369091235,448691.544420058,5251.94660117896
-1263884.00706501,243747.826182683,3531.21494740937
-1437250.98406896,710980.35403337,3475.35850337019
-608373.875191487,1012132.8509649,1447.046928599
-771874.467794985,339623.085115795,4069.82405865849
-1415836.227032,353782.051769806,8804.04367416094
-1473010.29686618,732209.943599189,65.7917079846112
-747131.131959877,783280.297643926,230.620430295692
-971391.321506898,536771.20600491,460.099818948919
-1473222.54719036,728869.622906134,2505.28855505693
-738204.133046927,732943.786039161,2737.69488900369
-1284596.08189317,283532.60914327,2771.89398497974
-1094182.48411638,439139.244023354,1778.33507755901
-648872.18004599,590284.266830991,5204.27883175405
-803618.296618348,389550.550097952,8360.25393157557
-1292987.4289614,262526.229184199,887.968746116019
-1250011.92802351,152173.613670904,7591.89321845969
-1060730.66348537,429260.380872703,350.204739370488
-1068193.94876349,199818.829598327,1948.22248763978
-1094190.05460697,439089.463385356,1842.64291023086
-1386280.84870618,319934.706982871,25.5772851308849
-631828.312494058,985268.457365243,5158.11039235907
-953027.261136074,429741.782846781,5561.39840130998
-817847.395588295,375906.249064784,2713.82490360741
-1474235.69737218,720760.555059967,645.125110680907
-938421.351229743,461819.463884961,7080.84454410712
-628130.538224163,718040.599360273,5351.89219864444
-781825.225886895,610124.791997136,1.50135151710045
-1094188.58645873,439033.707542952,1906.06442919038
-820158.263784839,382774.381170567,1811.92823030622
-1489343.38713366,761022.030575933,651.892852460935
-808493.657992474,373312.680868438,24.4685093048647
-1156303.68050685,177150.554969225,17.6716755285461
-808555.046015664,373422.06155446,2780.34875671445
-1285165.43104944,283824.056190578,832.200513805856
-968417.586808385,532407.567933789,986.69921906094
-583808.418346336,973121.642556723,1800.59536962309
-765885.498961854,648928.15121642,998.753669597834
-1057716.79527716,435151.798049921,3332.59306700216
-1396280.39155299,555507.687995053,100.813002594445
-1072918.93291281,441334.528475159,1929.30098395523
-746319.045661633,783116.073733085,1100.77581784382
-994187.83684871,435703.755722272,6240.17818304958
-754145.924153526,788359.006005415,991.655360402803
-737718.000815628,736543.544844073,1700.78548545005
-754013.063888314,788381.296737479,2668.16284034554
-583942.496363263,973653.581684439,1916.6490582473
-749728.895677768,784142.704974432,638.274903723769
-868035.419034767,702437.033556366,1889.21268688222
-749798.046774728,784077.817084429,1768.70262492201
-952952.815062201,429743.274428938,5187.95058360616
-1423877.18712338,353586.420879566,127.67424781529
-1280127.03102725,288947.530783947,1748.64613763102
-1243770.15775039,269927.018653528,8932.76527805224
-1290015.9910408,264043.445986003,741.553878987294
-866667.37422306,697915.298738232,947.425282533679
-1290143.88041018,264145.189954741,827.029168958348
-994980.54076036,435917.778588245,6736.77588133949
-1477413.97047144,301033.772922524,9156.45497314919
-1291888.39362517,261223.785758527,3580.06831762392
-803711.977822908,585172.722915113,1915.09372357266
-650031.63371019,590604.252504877,2485.81211297108
-803569.373765037,390441.258078215,8168.76216002489
-818885.410488928,382598.114646034,638.928964774479
-786019.78152044,604940.599999464,294.081353728089
-1291942.9368417,261298.081064129,3486.83264855477
-1291888.34890256,261171.404028206,3541.53424176781
-646809.114412169,591691.615738773,2999.02290619526
-803570.145401981,390380.463907783,8045.44206574056
-927698.156963787,509223.343462672,1686.28224034573
-1440509.87733284,695148.567914709,2583.69471249395
-809948.67386485,375238.886678388,1032.22133982994
-669888.457959361,958658.760608437,8183.40667635649
-1072035.88467081,398240.790518974,89.3471508255014
-857677.40003458,482680.17196781,19.5613649685459
-678671.592395402,537359.356683043,402.076485630545
-1399389.98000065,583264.641337563,46.8117020687461
-1002741.93241319,253751.579856846,428.498105943011
-650194.758579305,590938.921255886,8650.17650587937
-945769.847567801,787939.163475188,741.455908305126
-670375.801302993,960001.58617899,9759.69510880452
-795005.270725469,388825.118002561,4591.31136537561
-858494.017353615,478810.636524969,247.899915205048
-650132.451132055,590678.051379535,2753.26301658633
-750842.985715514,379778.075149405,1128.22915116829
-1298669.71059768,202056.543274485,5485.47649129991
-678659.19572524,537417.20715515,344.98165408091
-681507.83859252,530210.085212583,1404.11940579953
-1005752.23553632,860767.791484055,73.2663356301816
-1258035.61051535,320071.950636849,3195.82292005875
-1255878.47035348,254423.936030537,5530.45849413858
-1280253.73083979,223315.822211045,37.28007120829
-1400723.08638081,317291.080562324,3.58402337505837
-848945.884254233,876992.09322352,3989.79675443867
-1431260.5083603,718861.107745002,727.40966436091
-1194285.45728717,217636.123563723,3215.60682784122
-1096733.89260364,443876.439685054,65.0463127154489
-654998.384070242,959794.669114572,709.12848560136
-927928.756552293,509551.747393588,624.129079595067
-872729.008001146,911742.641568447,1361.46355454229
-936294.025544089,469447.845467281,2541.07533394565
-1151520.90634151,221900.542712063,1603.25212716916
-1249472.63795697,262631.695095764,6655.89437187926
-1423066.29609311,720158.560840552,738.538060899111
-798708.814966283,417530.147673448,3747.16283972593
-751394.445201014,1028236.52057714,599.877390776219
-621282.565448708,740298.623115037,451.105802044021
-648346.027406711,589074.777754267,293.959137505269
-615780.78114949,773841.317485776,580.210204911627
-1247321.48651498,165526.18335957,2180.17354970066
-1195538.20041656,213494.999514673,7352.65977253097
-690175.115318065,952949.521042461,188.438694843486
-741724.004453606,396192.449997956,136.546664402676
-923328.22520669,484844.272048123,384.681602376399
-1064840.12041015,251063.600551298,5892.23808506593
-1096182.36953396,440456.321206465,1240.34543692134
-660240.830046445,429994.412015967,3343.31841222445
-537492.386861436,916972.313484302,2413.80565528984
-784532.489112634,606442.103002598,1454.12045913678
-1221617.23389469,181280.966569187,1780.28090668628
-583635.191577465,584033.00041114,9108.43130097231
-1010639.00848154,430907.190867772,295.61630182071
-725090.98887495,381401.497019757,4797.46455953718
-634638.843042881,984895.254856178,1079.18220762394
-576943.327173627,592163.255487609,3623.23997621488
-909434.374036505,436815.868569302,4255.23491285264
-1016611.26702903,455384.993591697,1447.30653935977
-690149.94198349,953004.0791154,92.2431095122173
-753090.952668216,686631.69200221,2004.25760258882
-1227923.64427701,139880.869487681,1321.29870918658
-580985.60405126,990741.864934576,8452.56771135088
-1138821.52793966,261003.500816541,8286.20482936548
-1399353.3599782,601261.368535554,330.301959086167
-1245533.66847371,166573.515076831,4622.15129388625
-571129.936175312,847027.589968386,1668.35383281777
-1295164.25241049,206186.044763516,5375.94994809178
-946361.04918289,786832.306724139,1369.09393263517
-1192620.95706959,156441.645305019,396.367621480027
-858648.794739442,479016.281522982,435.59375565206
-624234.154491587,705105.13385946,3288.64839706563
-973035.00930234,257429.962499856,453.098414108075
-819919.030543128,383516.19996833,618.109721426172
-1071240.69098176,461284.065411858,314.932801434436
-742571.073523829,411538.046835358,5026.61732852243
-939052.549525853,288731.559917092,4014.60949902231
-1490885.66347638,788986.548017397,4587.71134960219
-566598.962254655,851882.486287436,872.941078471849
-1219846.83115836,140387.617822003,451.927757510207
-616878.453880604,773662.628168212,1718.67750799933
-1404075.14863347,388654.151903558,247.604145748116
-1306316.58502275,246646.622450477,3034.13263273256
-768885.358715288,637932.314202399,8752.3646037415
-802842.190010783,366659.24702744,4279.94402964652
-663754.218235958,358458.374684554,6567.88565541266
-1071224.3728373,461216.678658876,460.576797073412
-570647.18317091,940197.027133033,2831.85734966478
-1491327.23556986,334395.080412189,13.9150368659194
-583557.438928789,579928.013568294,3167.59518822519
-648090.189857338,978809.939927819,4153.79881999811
-624816.189220689,706538.040295004,9721.43968567039
-954772.487620072,300357.010424396,7732.54701060006
-1492405.31986833,759188.186483563,8816.0958782727
-1362454.59938322,327103.14970544,339.321976214417
-1315438.58403361,213641.082040597,4481.5892188762
-619720.623497772,771858.838072077,3844.98532331928
-1010251.70377787,430576.470053979,307.465786451316
-1198030.50856527,207452.755976484,4202.11049070198
-1393932.14249923,506627.965811537,410.332564364117
-983006.100090532,875427.445968943,2205.84379151068
-1017283.82607352,453789.447062145,1364.65045847119
-1472677.48770724,736335.036604532,1672.495420554
-537286.496676029,916629.337081868,2374.2582327179
-1064856.33286869,448265.312607949,36.9356975548071
-575638.467331892,940433.834417118,3213.87871730809
-967088.413830473,552714.265323438,15.2456230777204
-925305.430917113,502846.075501968,5628.08950041958
-1448439.91948027,722910.959786111,3609.24574367263
-561644.337513969,866033.967457094,6339.96779526717
-992429.489536501,446774.367605829,1199.26850262789
-690694.007442952,952194.552882422,71.3282241951405
-1399410.83584185,621503.2108356,337.053901615738
-1400651.07656874,625791.868213195,1744.11656826045
-1072961.26941711,442676.14834219,758.823982055824
-872674.726206466,719662.781539944,65.6924743788751
-1195193.84938514,247219.194692429,561.066348633657
-1045951.95631532,226648.085214574,3649.69099601878
-698933.126446481,983391.398041111,181.40199441983
-1048142.71245157,244967.569379641,727.994063716831
-1315666.03237174,370426.164758343,6985.56695312008
-1173343.30323387,491401.958860534,1684.94450110828
-1195556.86255017,213449.399471323,7137.75244904989
-689625.910925557,934591.092399951,1459.353999787
-1173366.07354936,491473.865027138,1670.4027509575
-1448173.04011562,724334.29182843,4752.30608727959
-584312.849468336,1010705.05759164,920.948301166263
-801894.378027985,353150.467652362,122.879412173897
-1046711.26816141,254906.159418092,145.832626218454
-565920.657357488,858766.135924567,259.216032019395
-1057598.83946091,206291.679669573,198.076961139359
-754851.007639905,1094504.13023197,51.0463150617454
-1122270.11392396,187880.239099718,1519.85435355972
-1055484.60196838,208109.179365996,13.3306659177957
-1368565.57192183,467767.816564763,3427.85136624462
-570638.518691128,940296.316806564,7279.92517403297
-1212883.80642495,187960.79029464,779.542525526363
-1058213.70213255,204524.715272396,2042.13999475708
-1010844.03897334,429120.531908298,355.417503606518
-689131.042160461,955261.539311912,766.945888785096
-623795.180559839,748360.068796335,13.0048053246909
-800610.589804529,850817.622300866,1061.90466732648
-1042443.81635176,428924.523984885,652.952557943474
-866166.236249442,861463.927168201,3191.67795807335
-648237.084790421,588821.632008734,1021.08806509715
-690782.780214063,952213.65484429,20.7755091211929
-567531.172541814,940772.378429452,426.180391071146
-1073611.90676029,448049.566176984,122.600916111727
-583947.435555116,825284.984318268,62.7973284418452
-971390.365504271,418201.028441903,4373.78888540643
-974247.268024813,835596.331797466,1710.00783947844
-1426027.7219734,350941.510875651,6031.77967696924
-1059350.46343617,370738.059095422,1325.41490635137
-1390198.98191907,428011.246138861,652.838363498495
-1031397.27253026,451593.258311895,507.749584364013
-1017620.4184728,452028.224411021,3131.30412613474
-1121047.78777288,444447.88494339,167.116456755088
-746526.466920835,699357.523287177,1824.97645548916
-669715.5571313,362975.768875128,2504.2323864198
-1317259.67420454,367555.192405938,4098.49893748009
-1127707.67143314,180998.90718437,6685.92198100603
-824915.091717832,398245.085436352,2429.33344620638
-891443.429992164,457721.149331826,4070.83785245857
-759015.597608284,1088459.95075902,5962.65703286064
-1058233.61115662,204471.317568195,2061.08241521846
-805377.852074127,377709.321782489,558.841113594124
-1046201.60268899,240380.14877544,63.4094522576224
-621982.615034246,744874.689217703,560.034729224169
-1211008.82974156,144365.164540677,5402.74609103634
-959175.85975137,253235.96863025,901.716142916726
-661869.007983938,580578.091335787,3602.55505795426
-1394346.56955588,506670.316721818,345.186561230379
-692454.173836898,949967.83055123,2897.55532230145
-749377.042465728,1021784.33694217,513.049852469722
-725485.013335275,385190.815268854,1902.82273219219
-998640.108290602,249697.579709121,699.368715788342
-1267207.90496098,383113.977306299,1892.27038613021
-673593.660385476,370642.943180553,1469.64761396834
-715872.243382189,980324.42157162,2634.74225952561
-634538.181410116,593702.281917941,12.7451515646113
-1004918.27651023,246020.998494246,3720.27738632603
-1030633.58772592,454906.939994194,1201.95912178507
-750250.085773317,791671.531939955,6373.82054342552
-1256716.19112929,323075.638189647,2159.20169934278
-805986.982526239,857238.256126467,2072.93986125437
-959038.320110928,253278.564164756,739.215965839195
-1143508.64017219,419694.062943835,3220.38393970723
-1417243.88168407,706883.574092668,88.2769756627934
-623950.050782421,730541.043776937,297.28127550164
-1461463.94541063,736291.26832085,463.15466097998
-735617.617500845,764569.830401371,271.268999375803
-947609.948237325,551465.419261034,1094.61510777152
-1401645.69261419,633284.068017877,880.816944829032
-601269.252174832,950445.470451367,61.5176290710943
-606565.001756475,980095.135385449,1891.38652784798
-923321.756411796,491699.094111571,185.639725047686
-1139352.25263984,259606.368776434,4423.41757555911
-1147560.13135485,175846.553648636,75.6818669051284
-1048280.80300059,245085.843421748,2405.7710241435
-566190.129043382,853286.735802961,513.388033537381
-1400791.25492812,629279.200748479,5583.30099606535
-794329.583136456,378075.044543991,503.192878971125
-743242.056748106,709349.867567804,3271.01574985756
-1019622.19293887,450852.783409933,5749.38305784909
-1045714.54653426,234843.054963468,5128.22753719648
-622028.120031276,743811.284890243,871.051044103629
-915301.760713015,456648.114898382,2768.85998661119
-1057594.31538162,435124.127557372,3384.01793609307
-1053817.7053556,210991.803825676,102.451485614839
-1281872.49376837,286609.679426946,96.7931557068575
-593754.577982888,1025522.00932837,1926.07943882089
-1017732.19887193,242182.953147853,1979.05838591546
-1056960.47276747,205521.546141478,174.727410389184
-652091.631200067,977538.044644695,990.475139571355
-725580.793209032,384921.454542369,2312.04863568541
-970421.195348377,427773.359747731,331.370885011136
-946276.144738641,786800.595236252,1426.80897473941
-731007.784304593,368390.553519521,2168.58332227038
-590437.151253126,828778.030913907,2031.59721957891
-1418689.93231007,711351.264916827,1631.6535530902
-926074.129481379,475687.086514226,1544.44534797843
-1074639.03969526,451720.889211345,708.081609793282
-1219597.39898954,140459.641421951,211.981150126116
-865933.072666719,901229.415602347,264.191841409561
-680045.620622385,351446.948619668,141.109934422758
-1072875.74078533,442707.238476006,671.34611817871
-615317.164950787,773845.747252535,631.59744820795
-1128562.81051649,383827.729535443,1736.62135170434
-1195508.25432154,247997.360263913,904.3123152922
-865327.543389522,862427.163815735,3853.98934748066
-1396067.67794014,536049.725661817,1930.52414224448
-600888.049926414,642641.930802566,1729.47578714482
-539089.102795063,915828.893242582,4508.02740280534
-800528.333042224,588354.969027814,2148.23178578509
-1195450.92180551,214531.288018693,3857.75385375085
-581412.702531376,616581.112083365,395.492900510052
-538831.702570081,890307.290362775,1263.59131553286
-1057601.09497153,206381.320283361,143.188279896185
-1039231.36516041,446906.580284562,2196.76421021643
-742520.743939805,400141.930661556,1613.69927693825
-1407011.64266365,664090.623496903,1489.23757670353
-938217.137510696,288142.688020889,4046.89622740833
-1055534.29316663,208029.062115307,104.012233820391
-1213036.61959263,187864.04524721,511.153603510511
-631905.62685971,391023.900525751,3772.12983304231
-689166.67179981,955165.572084771,36.3483310384959
-1319298.32043982,220989.808736575,1157.18604972904
-661998.807873856,977321.176424825,449.041029204723
-871587.51506468,713534.305110333,1418.76344132366
-749884.313981937,349839.306156236,6705.07373030056
-1418684.56575321,711303.714691205,1730.27933633868
-1290072.14902655,266703.370750522,98.9506652792358
-1006602.23973361,433973.118124092,650.40382714616
-1051400.80761772,213496.53590774,5031.44552772155
-860618.665550827,866828.280148123,1316.7795748859
-1390169.00030297,427895.478277733,530.823783776202
-1426406.80011733,351004.717765175,6016.76899821247
-1398282.64811112,588503.759471155,1561.81922951096
-1194401.35875585,245585.721503551,334.17181726669
-959205.596146437,262416.377345873,2715.18330888769
-749896.093991927,349886.489200563,6577.68079204125
-1019249.553298,450727.782264853,5493.27461067102
-1018054.60973606,452234.0662962,3147.31109565782
-1017785.25835081,452033.433279743,3215.36215614743
-1120948.77440232,444337.181731317,205.901496500705
-1206537.58004511,146874.606223335,26.9143183905628
-958397.64259093,262025.96697886,238.094276403368
-977574.097921881,427152.325221116,2581.07509185614
-568413.068461136,863321.197516654,4959.3228759721
-858583.675891295,479029.346120839,474.711431513726
-1196344.05532524,211371.355811271,4570.99221888229
-1005178.29729776,453027.490062242,30.1155107519807
-614612.993330913,684861.980237855,1080.80350429043
-971668.757990757,418302.459810269,8055.5585522202
-1394328.89163458,506763.766261151,590.815148946322
-985892.297562299,248992.81373102,388.47183830267
-988815.243876783,437621.434762164,369.871178016355
-692384.302655357,950042.944307014,2766.03596740464
-1368855.79373735,485383.762514178,3071.69930025681
-1045698.25349002,242204.600179243,1484.8411760689
-1399517.43495119,621627.618524029,264.06369276932
-807704.7721031,363467.373787255,4018.42306186035
-998599.884789509,249747.835113328,705.580890003142
-1197721.87231497,207384.921631129,5330.88847592922
-1004597.22156635,245965.227459131,3611.05626146783
-750317.77602449,791607.071706905,4332.86338882248
-687803.156128456,496024.670486524,1917.08087718662
-1298542.59017289,202163.482808819,5260.2537353113
-1309119.8159707,202057.146784718,2813.52541302716
-1022780.37728807,437421.150204802,4005.26546817086
-1003955.26467503,876623.011686477,897.368367644895
-604654.725660285,653493.676231906,4806.67348706893
-1274058.45532822,232809.602823352,7887.48044895666
-658145.419704387,967199.992959256,1477.90330901924
-1064450.03127331,247386.246900697,213.284651328884
-858050.169942254,869149.282911965,2198.97999999236
-982321.322589254,250545.875729538,5198.03884101224
-1151022.0152744,427653.577963036,7850.23749935332
-760048.115775514,1088471.1851455,7537.66854883844
-1016829.5938184,455482.683751672,125.313739557788
-923283.6693611,484785.275025653,936.973216964339
-1060638.09141342,367212.314863993,1716.07654894545
-1180399.34889232,301825.69552898,263.319868057408
-959118.679829536,253188.13915675,907.309268577036
-1464627.03270324,734435.713197513,1365.49848024291
-951176.148226093,432428.719374566,8639.76777936445
-754530.785640949,791953.38773561,956.038256575143
-620711.085112876,734628.766186232,2302.61207494999
-735636.124035926,764471.562208307,156.897773474737
-1195397.92930708,214559.734335246,3671.42236088416
-752231.247451401,1095156.13048346,54.6666756619895
-601375.447380295,950424.262407214,822.246807879623
-816001.25352293,391490.221358429,3021.62693603666
-617957.250807456,342311.266037974,3834.49270892141
-762219.621361646,345886.340093655,5868.7287648926
-730219.432790411,370258.087498486,2643.53551937432
-1202034.76790669,199683.955287359,308.770448963658
-566351.646632832,853314.776246461,392.185340792836
-1224822.91957507,274112.032955217,1721.21812978954
-866364.673294298,861541.085433478,3537.2611307243
-794313.67906039,378183.518440498,670.115012991831
-1453523.34462894,704779.705423589,586.689936364856
-604679.165858759,653455.399966775,4795.24348061276
-958187.970979706,426184.523671728,2073.05897486378
-990659.341411308,442920.056195583,460.663106672715
-1233748.4223894,172572.976483275,2864.42038793896
-618366.514775645,342832.277368114,5444.12121583891
-1408678.84751734,682161.425407574,1954.89982530403
-970207.530683018,427503.796510527,622.752147664968
-753353.063426249,1094831.70319539,41.3749465873278
-535030.097869004,918297.064264316,680.759129968353
-1418716.65392459,711268.226969622,1776.74399201518
-869205.408883147,708577.109581615,2442.93758390086
-590352.592904872,828812.740873553,1921.12827548892
-1309123.41234809,202106.701694918,2785.43577687736
-624432.134309476,994067.368794125,1837.46883708679
-960572.594972589,247833.792101908,1606.29412020609
-546475.372493075,885521.362130227,1186.81137054283
-634729.155261937,984916.526736859,1276.4263782547
-1199006.62421022,204377.310034336,0
-615725.539665227,774051.669266824,64.261995936443
-648800.772023787,979070.523346606,1341.64046634247
-1282050.33738568,286572.71498208,54.6141289140744
-1395907.49106391,512871.637210077,3115.95933929808
-815728.992008344,391200.877487785,2827.74580665604
-960488.293149462,266885.280997845,780.172093942247
-1224851.95942727,178947.633076649,6914.37665453602
-744216.50349087,385844.858724546,3680.86073028522
-973067.502254814,257394.884056868,497.409424444808
-1194283.50313193,218832.01283696,5843.89950491095
-955438.696227609,557585.677056613,337.166687807576
-848882.371853492,877061.37442519,4297.89930555213
-1394000.95417695,506687.88325777,446.135912555307
-1194466.1007871,244715.202619392,93.9166636748151
-861565.111105823,489505.811596119,5887.42808523222
-957055.5964731,338373.839886194,2186.78586684461
-978067.754203113,429200.259631791,4984.91539068817
-861707.783818046,475853.504858549,118.866743746176
-537069.743413784,915818.169355466,2530.4456429607
-861236.406113822,476846.683005286,751.321258676188
-924944.090451603,425412.610561957,1212.43262864533
-909367.368584937,436848.367158359,4543.85092316929
-1045467.32178899,241140.420420521,3346.04425079044
-605462.572396489,963665.002820684,1743.26471907385
-583957.547632391,825234.168822735,595.741738338795
-1048254.72367665,241265.781328304,3932.64556132474
-865256.732805562,862404.419304453,3497.70580416935
-1047876.51451265,220193.361881861,529.139525659764
-873072.706227032,716242.902928909,194.229595399103
-1243393.30277947,167639.404172967,27.892667482783
-797145.047570101,376223.433651241,587.208872412317
-1513491.84903873,830357.588475442,752.68404345254
-739822.002874005,721720.609861592,6825.77482151316
-690108.446674539,953023.151040695,138.071024769885
-961885.670547498,413301.41508917,632.21553673055
-613506.551055654,368748.645507038,2336.50627483449
-1003845.40971072,876635.314078703,990.834740313627
-753966.668167318,792346.361743865,940.272655941593
-938489.939268806,288343.187819137,3896.29575897862
-1050960.75023124,214873.853015468,2572.0606881483
-930935.407111451,510331.491286963,228.902096389098
-1298543.81660402,202209.954591745,6438.29673971568
-577540.597125289,1004168.9199401,9.79675528213894
-1279526.102429,293068.488286074,1076.92972944288
-758032.635836351,812795.704920296,194.447066714102
-703098.355805691,982821.396543648,2351.26505735119
-657511.347258818,956467.900311578,8368.04394855418
